"District..","School..","District.x","School","BlackEnrollment","WhiteEnrollment","HispanicEnrollment","TotalEnrollment","PercentBlack","PercentWhite","District.Name","Discipline.School.Name","BlackStudentsPunished","WhiteStudentsPunished","HispanicStudentsPunished","TotalPunished","BlackStudentsPercentOfPunished","District.y","School.Name","White","Black.or.African.American","Hispanic.Latino","Asian","American.Indian.or.Alaska.Native","Native.Hawaiian.or.Other.Pacific.Islander","Two.or.More.Races","TotalTeachers","PercentWhiteTeachers","PercentOfBlackStudentsPunished","PercentOfWhiteStudentsPunished","PercentOfNonBlackStudentsPunished","PunishmentDisparityBlackVsWhite","PunishmentDisparityBlackVsNonBlack","PunishmentDisproportion","TeacherStudentRatio"
6,3151,"BROWARD","TEQUESTA TRACE MIDDLE SCHOOL",68,463,878,1485,0.0457912457912458,0.311784511784512,"BROWARD","TEQUESTA TRACE MIDDLE SCHOOL",11,22,48,90,0.122222222222222,"BROWARD","TEQUESTA TRACE MIDDLE SCHOOL",53,7,16,0,0,0,0,76,0.697368421052632,0.161764705882353,0.0475161987041037,0.0606060606060606,0.114248507178249,0.101158645276292,-0.0764309764309764,0.0511784511784512
6,3171,"BROWARD","PARK SPRINGS ELEMENTARY SCHOOL",209,420,249,929,0.22497308934338,0.452099031216362,"BROWARD","PARK SPRINGS ELEMENTARY SCHOOL",5,3,1,10,0.5,"BROWARD","PARK SPRINGS ELEMENTARY SCHOOL",50,1,14,0,1,0,1,67,0.746268656716418,0.0239234449760766,0.00714285714285714,0.0107642626480086,0.0167805878332194,0.0131591823280679,-0.27502691065662,0.0721205597416577
6,3191,"BROWARD","EMBASSY CREEK ELEMENTARY SCHOOL",20,612,392,1100,0.0181818181818182,0.556363636363636,"BROWARD","EMBASSY CREEK ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","EMBASSY CREEK ELEMENTARY SCHOOL",53,2,14,0,0,0,2,71,0.746478873239437,0,0,0,0,0,NA,0.0645454545454545
6,3311,"BROWARD","PALM COVE ELEMENTARY SCHOOL",340,17,241,598,0.568561872909699,0.0284280936454849,"BROWARD","PALM COVE ELEMENTARY SCHOOL",8,0,2,10,0.8,"BROWARD","PALM COVE ELEMENTARY SCHOOL",15,9,18,2,1,0,0,45,0.333333333333333,0.0235294117647059,0,0.0167224080267559,0.0235294117647059,0.00680700373795003,-0.231438127090301,0.0752508361204013
6,3321,"BROWARD","VIRGINIA SHUMAN YOUNG ELEM",156,407,77,640,0.24375,0.6359375,"BROWARD","VIRGINIA SHUMAN YOUNG ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","VIRGINIA SHUMAN YOUNG ELEMENTARY SCHOOL",29,5,5,0,2,0,1,42,0.69047619047619,0,0,0,0,0,NA,0.065625
6,3331,"BROWARD","SILVER TRAIL MIDDLE SCHOOL",172,494,699,1484,0.115902964959569,0.33288409703504,"BROWARD","SILVER TRAIL MIDDLE SCHOOL",38,38,54,133,0.285714285714286,"BROWARD","SILVER TRAIL MIDDLE SCHOOL",43,11,15,2,0,0,4,75,0.573333333333333,0.22093023255814,0.0769230769230769,0.089622641509434,0.144007155635063,0.131307591048706,-0.169811320754717,0.0505390835579515
6,3371,"BROWARD","SILVER LAKES ELEMENTARY SCHOOL",128,58,206,392,0.326530612244898,0.147959183673469,"BROWARD","SILVER LAKES ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","SILVER LAKES ELEMENTARY SCHOOL",18,1,16,0,0,0,0,35,0.514285714285714,0,0,0,0,0,NA,0.0892857142857143
6,3391,"BROWARD","CHARLES W FLANAGAN HIGH SCHOOL",929,399,1233,2753,0.337450054486015,0.144932800581184,"BROWARD","CHARLES W FLANAGAN HIGH SCHOOL",239,21,123,396,0.603535353535353,"BROWARD","CHARLES W FLANAGAN HIGH SCHOOL",74,19,22,3,1,0,2,121,0.611570247933884,0.257265877287406,0.0526315789473684,0.143843080276062,0.204634298340037,0.113422797011343,-0.266085299049338,0.0439520523065746
6,3401,"BROWARD","SAWGRASS ELEMENTARY SCHOOL",271,255,511,1095,0.247488584474886,0.232876712328767,"BROWARD","SAWGRASS ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","SAWGRASS ELEMENTARY SCHOOL",49,10,16,1,0,0,1,77,0.636363636363636,0,0,0,0,0,NA,0.0703196347031963
6,343,"BROWARD","ATTUCKS MIDDLE SCHOOL",303,89,226,618,0.490291262135922,0.144012944983819,"BROWARD","ATTUCKS MIDDLE SCHOOL",141,34,67,246,0.573170731707317,"BROWARD","ATTUCKS MIDDLE SCHOOL",5,27,6,1,0,0,0,39,0.128205128205128,0.465346534653465,0.382022471910112,0.398058252427184,0.083324062743353,0.0672882822262809,-0.0828794695713947,0.0631067961165049
6,3431,"BROWARD","SAWGRASS SPRINGS MIDDLE SCHOOL",317,430,388,1217,0.260476581758422,0.353327855382087,"BROWARD","SAWGRASS SPRINGS MIDDLE SCHOOL",101,46,52,211,0.478672985781991,"BROWARD","SAWGRASS SPRINGS MIDDLE SCHOOL",42,11,7,1,0,1,1,63,0.666666666666667,0.318611987381703,0.106976744186047,0.173377156943303,0.211635243195657,0.1452348304384,-0.218196404023568,0.0517666392769104
6,3441,"BROWARD","EAGLE RIDGE ELEMENTARY SCHOOL",119,342,240,812,0.146551724137931,0.421182266009852,"BROWARD","EAGLE RIDGE ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","EAGLE RIDGE ELEMENTARY SCHOOL",36,5,9,2,0,0,1,53,0.679245283018868,0,0,0,0,0,NA,0.0652709359605911
6,3461,"BROWARD","EAGLE POINT ELEMENTARY SCHOOL",15,270,953,1324,0.0113293051359517,0.20392749244713,"BROWARD","EAGLE POINT ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","EAGLE POINT ELEMENTARY SCHOOL",38,3,37,0,0,0,1,79,0.481012658227848,0,0,0,0,0,NA,0.0596676737160121
6,3471,"BROWARD","INDIAN RIDGE MIDDLE SCHOOL",125,908,711,1846,0.0677139761646804,0.491874322860238,"BROWARD","INDIAN RIDGE MIDDLE SCHOOL",25,80,79,190,0.131578947368421,"BROWARD","INDIAN RIDGE MIDDLE SCHOOL",66,13,17,0,0,0,1,97,0.680412371134021,0.2,0.0881057268722467,0.102925243770314,0.111894273127753,0.0970747562296858,-0.0638649712037407,0.052546045503792
6,3481,"BROWARD","TRADEWINDS ELEMENTARY SCHOOL",176,438,598,1255,0.140239043824701,0.349003984063745,"BROWARD","TRADEWINDS ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","TRADEWINDS ELEMENTARY SCHOOL",63,5,18,2,0,0,0,88,0.715909090909091,0,0,0,0,0,NA,0.0701195219123506
6,3491,"BROWARD","SILVER PALMS ELEMENTARY SCHOOL",111,93,363,588,0.188775510204082,0.158163265306122,"BROWARD","SILVER PALMS ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","SILVER PALMS ELEMENTARY SCHOOL",21,1,17,0,1,0,0,40,0.525,0,0,0,0,0,NA,0.0680272108843537
6,3531,"BROWARD","FOX TRAIL ELEMENTARY SCHOOL",98,490,570,1219,0.0803937653814602,0.401968826907301,"BROWARD","FOX TRAIL ELEMENTARY SCHOOL",0,6,8,14,0,"BROWARD","FOX TRAIL ELEMENTARY SCHOOL",51,9,16,2,0,0,1,79,0.645569620253165,0,0.0122448979591837,0.0114848236259229,-0.0122448979591837,-0.0114848236259229,0.0803937653814602,0.0648072190319934
6,3541,"BROWARD","MONARCH HIGH SCHOOL",455,908,817,2358,0.192960135708227,0.385072094995759,"BROWARD","MONARCH HIGH SCHOOL",94,67,57,233,0.40343347639485,"BROWARD","MONARCH HIGH SCHOOL",69,22,12,2,0,0,1,106,0.650943396226415,0.206593406593407,0.0737885462555066,0.0988125530110263,0.1328048603379,0.10778085358238,-0.210473340686622,0.0449533502968617
6,3591,"BROWARD","LAKESIDE ELEMENTARY SCHOOL",146,104,438,745,0.195973154362416,0.139597315436242,"BROWARD","LAKESIDE ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","LAKESIDE ELEMENTARY SCHOOL",24,7,14,3,0,1,1,50,0.48,0,0,0,0,0,NA,0.0671140939597315
6,361,"BROWARD","BLANCHE ELY HIGH SCHOOL",1691,63,299,2074,0.81533269045323,0.0303760848601736,"BROWARD","BLANCHE ELY HIGH SCHOOL",277,3,24,308,0.899350649350649,"BROWARD","BLANCHE ELY HIGH SCHOOL",24,58,12,2,0,0,0,96,0.25,0.163808397397989,0.0476190476190476,0.148505303760849,0.116189349778942,0.0153030936371407,-0.0840179588974189,0.0462873674059788
6,3622,"BROWARD","FALCON COVE MIDDLE SCHOOL",71,634,1269,2200,0.0322727272727273,0.288181818181818,"BROWARD","FALCON COVE MIDDLE SCHOOL",9,26,73,113,0.079646017699115,"BROWARD","FALCON COVE MIDDLE SCHOOL",75,4,22,1,0,1,0,103,0.728155339805825,0.126760563380282,0.0410094637223975,0.0513636363636364,0.0857510996578842,0.0753969270166453,-0.0473732904263878,0.0468181818181818
6,3623,"BROWARD","CYPRESS BAY HIGH SCHOOL",206,1566,2621,4701,0.043820463731121,0.333120612635609,"BROWARD","CYPRESS BAY HIGH SCHOOL",19,53,133,215,0.0883720930232558,"BROWARD","CYPRESS BAY HIGH SCHOOL",141,13,48,4,0,0,2,208,0.677884615384615,0.0922330097087379,0.0338441890166028,0.045734950010636,0.0583888206921351,0.0464980596981018,-0.0445516292921348,0.0442459051265688
6,3631,"BROWARD","PARKSIDE ELEMENTARY SCHOOL",225,183,313,754,0.29840848806366,0.242705570291777,"BROWARD","PARKSIDE ELEMENTARY SCHOOL",6,2,3,11,0.545454545454545,"BROWARD","PARKSIDE ELEMENTARY SCHOOL",48,4,3,2,0,0,0,57,0.842105263157895,0.0266666666666667,0.0109289617486339,0.0145888594164456,0.0157377049180328,0.012077807250221,-0.247046057390885,0.0755968169761273
6,3642,"BROWARD","GATOR RUN ELEMENTARY SCHOOL",14,359,780,1227,0.0114099429502852,0.292583537082315,"BROWARD","GATOR RUN ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","GATOR RUN ELEMENTARY SCHOOL",59,0,16,2,0,0,1,78,0.756410256410256,0,0,0,0,0,NA,0.0635696821515892
6,3651,"BROWARD","DAVE THOMAS EDUCATION CENTER WEST",502,41,126,669,0.750373692077728,0.0612855007473842,"BROWARD","DAVE THOMAS EDUCATION CENTER WEST",111,11,18,143,0.776223776223776,"BROWARD","DAVE THOMAS EDUCATION CENTER WEST",6,28,2,1,0,0,1,38,0.157894736842105,0.221115537848606,0.268292682926829,0.213751868460389,-0.0471771450782237,0.00736366938821695,-0.0258500841460483,0.0568011958146487
6,3661,"BROWARD","SUNSET LAKES ELEMENTARY SCHOOL",174,129,410,796,0.218592964824121,0.162060301507538,"BROWARD","SUNSET LAKES ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","SUNSET LAKES ELEMENTARY SCHOOL",24,5,23,0,1,0,0,53,0.452830188679245,0,0,0,0,0,NA,0.0665829145728643
6,371,"BROWARD","DILLARD  6-12",2105,56,98,2270,0.927312775330396,0.0246696035242291,"BROWARD","DILLARD  6-12",677,4,19,705,0.960283687943262,"BROWARD","DILLARD  6-12",18,85,8,2,0,0,0,113,0.15929203539823,0.321615201900238,0.0714285714285714,0.31057268722467,0.250186630471666,0.0110425146755679,-0.032970912612866,0.0497797356828194
6,3731,"BROWARD","EVERGLADES HIGH SCHOOL",953,200,1019,2422,0.393476465730801,0.0825763831544178,"BROWARD","EVERGLADES HIGH SCHOOL",194,14,101,317,0.61198738170347,"BROWARD","EVERGLADES HIGH SCHOOL",41,23,33,1,0,0,6,104,0.394230769230769,0.203567681007345,0.07,0.130883567299752,0.133567681007345,0.072684113707593,-0.218510915972669,0.0429397192402973
6,3741,"BROWARD","COCONUT PALM ELEMENTARY SCHOOL",340,44,351,791,0.429835651074589,0.0556257901390645,"BROWARD","COCONUT PALM ELEMENTARY SCHOOL",5,0,4,10,0.5,"BROWARD","COCONUT PALM ELEMENTARY SCHOOL",29,4,27,0,1,0,0,61,0.475409836065574,0.0147058823529412,0,0.0126422250316056,0.0147058823529412,0.00206365732133561,-0.0701643489254108,0.0771175726927939
6,3751,"BROWARD","DOLPHIN BAY ELEMENTARY SCHOOL",211,66,375,727,0.290233837689133,0.0907840440165062,"BROWARD","DOLPHIN BAY ELEMENTARY SCHOOL",3,2,4,10,0.3,"BROWARD","DOLPHIN BAY ELEMENTARY SCHOOL",23,7,17,0,0,0,1,48,0.479166666666667,0.014218009478673,0.0303030303030303,0.0137551581843191,-0.0160850208243573,0.000462851294353866,-0.00976616231086658,0.0660247592847318
6,3761,"BROWARD","PARK LAKES ELEMENTARY SCHOOL",877,10,181,1068,0.821161048689139,0.00936329588014981,"BROWARD","PARK LAKES ELEMENTARY SCHOOL",88,3,11,102,0.862745098039216,"BROWARD","PARK LAKES ELEMENTARY SCHOOL",16,48,5,1,0,0,2,72,0.222222222222222,0.100342075256556,0.3,0.0955056179775281,-0.199657924743444,0.00483645727902836,-0.0415840493500772,0.0674157303370786
6,3771,"BROWARD","CHALLENGER ELEMENTARY SCHOOL",463,161,337,961,0.481789802289282,0.167533818938606,"BROWARD","CHALLENGER ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","CHALLENGER ELEMENTARY SCHOOL",33,14,14,1,0,0,1,63,0.523809523809524,0,0,0,0,0,NA,0.0655567117585848
6,3781,"BROWARD","PARK TRAILS ELEMENTARY SCHOOL",25,855,301,1291,0.0193648334624322,0.662277304415182,"BROWARD","PARK TRAILS ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","PARK TRAILS ELEMENTARY SCHOOL",73,1,10,0,2,0,1,87,0.839080459770115,0,0,0,0,0,NA,0.0673896204492641
6,3821,"BROWARD","LIBERTY ELEMENTARY SCHOOL",525,174,218,938,0.559701492537313,0.185501066098081,"BROWARD","LIBERTY ELEMENTARY SCHOOL",30,2,4,38,0.789473684210526,"BROWARD","LIBERTY ELEMENTARY SCHOOL",41,16,11,0,0,0,0,68,0.602941176470588,0.0571428571428571,0.0114942528735632,0.0405117270788913,0.0456486042692939,0.0166311300639659,-0.229772191673213,0.0724946695095949
6,3841,"BROWARD","MANATEE BAY ELEMENTARY SCHOOL",37,299,651,1117,0.0331244404655327,0.267681289167413,"BROWARD","MANATEE BAY ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","MANATEE BAY ELEMENTARY SCHOOL",47,7,17,0,0,0,1,72,0.652777777777778,0,0,0,0,0,NA,0.0644583706356312
6,3861,"BROWARD","CORAL GLADES HIGH SCHOOL",791,697,767,2421,0.326724494010739,0.2878975629905,"BROWARD","CORAL GLADES HIGH SCHOOL",151,49,102,316,0.477848101265823,"BROWARD","CORAL GLADES HIGH SCHOOL",73,16,18,1,0,0,4,112,0.651785714285714,0.190897597977244,0.0703012912482066,0.130524576621231,0.120596306729037,0.0603730213560131,-0.151123607255083,0.0462618752581578
6,3871,"BROWARD","WESTGLADES MIDDLE SCHOOL",120,1051,327,1675,0.0716417910447761,0.627462686567164,"BROWARD","WESTGLADES MIDDLE SCHOOL",9,51,27,93,0.0967741935483871,"BROWARD","WESTGLADES MIDDLE SCHOOL",62,10,15,2,0,0,2,91,0.681318681318681,0.075,0.0485252140818268,0.0555223880597015,0.0264747859181732,0.0194776119402985,-0.025132402503611,0.0543283582089552
6,3911,"BROWARD","NEW RENAISSANCE MIDDLE SCHOOL",810,87,164,1106,0.732368896925859,0.0786618444846293,"BROWARD","NEW RENAISSANCE MIDDLE SCHOOL",248,7,19,275,0.901818181818182,"BROWARD","NEW RENAISSANCE MIDDLE SCHOOL",9,42,11,2,1,0,1,66,0.136363636363636,0.306172839506173,0.0804597701149425,0.248643761301989,0.22571306939123,0.0575290782041837,-0.169449284892323,0.0596745027124774
6,3961,"BROWARD","HERON HEIGHTS ELEMENTARY SCHOOL",13,669,230,1026,0.0126705653021442,0.652046783625731,"BROWARD","HERON HEIGHTS ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","HERON HEIGHTS ELEMENTARY SCHOOL",52,3,7,0,0,0,0,62,0.838709677419355,0,0,0,0,0,NA,0.0604288499025341
6,3962,"BROWARD","DISCOVERY ELEMENTARY SCHOOL",617,120,166,914,0.675054704595186,0.131291028446389,"BROWARD","DISCOVERY ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","DISCOVERY ELEMENTARY SCHOOL",22,27,9,1,0,0,0,59,0.372881355932203,0,0,0,0,0,NA,0.0645514223194748
6,3971,"BROWARD","WEST BROWARD HIGH SCHOOL",339,785,1352,2724,0.124449339207048,0.288179148311307,"BROWARD","WEST BROWARD HIGH SCHOOL",47,29,78,163,0.288343558282209,"BROWARD","WEST BROWARD HIGH SCHOOL",62,23,32,5,0,0,1,123,0.504065040650406,0.138643067846608,0.0369426751592357,0.0598384728340675,0.101700392687372,0.0788045950125401,-0.16389421907516,0.0451541850220264
6,403,"BROWARD","HALLANDALE HIGH SCHOOL",950,84,327,1372,0.692419825072886,0.0612244897959184,"BROWARD","HALLANDALE HIGH SCHOOL",164,7,31,207,0.792270531400966,"BROWARD","HALLANDALE HIGH SCHOOL",10,43,7,1,0,0,0,61,0.163934426229508,0.172631578947368,0.0833333333333333,0.150874635568513,0.0892982456140351,0.0217569433788553,-0.0998507063280798,0.0444606413994169
6,452,"BROWARD","WHIDDON RODGERS ED. CENTER",824,40,111,975,0.845128205128205,0.041025641025641,"BROWARD","WHIDDON RODGERS EDUCATION CENTER",461,21,33,524,0.879770992366412,"BROWARD","WHIDDON RODGERS EDUCATION CENTER",25,58,5,2,0,0,5,95,0.263157894736842,0.559466019417476,0.525,0.537435897435897,0.0344660194174757,0.0220301219815783,-0.0346427872382071,0.0974358974358974
6,471,"BROWARD","OLSEN MIDDLE SCHOOL",255,157,257,689,0.370101596516691,0.227866473149492,"BROWARD","OLSEN MIDDLE SCHOOL",138,46,57,254,0.543307086614173,"BROWARD","OLSEN MIDDLE SCHOOL",15,25,5,0,0,0,0,45,0.333333333333333,0.541176470588235,0.292993630573248,0.368650217706821,0.248182840014987,0.172526252881414,-0.173205490097482,0.0653120464441219
6,4772,"BROWARD","MILLENNIUM MIDDLE SCHOOL",857,189,314,1426,0.600981767180926,0.132538569424965,"BROWARD","MILLENNIUM MIDDLE SCHOOL",186,28,53,270,0.688888888888889,"BROWARD","MILLENNIUM MIDDLE SCHOOL",33,33,9,2,0,0,0,77,0.428571428571429,0.217036172695449,0.148148148148148,0.189340813464236,0.0688880245473011,0.0276953592312136,-0.0879071217079632,0.0539971949509116
6,481,"BROWARD","MCNICOL MIDDLE SCHOOL",558,14,167,739,0.755074424898512,0.0189445196211096,"BROWARD","MCNICOL MIDDLE SCHOOL",285,7,51,350,0.814285714285714,"BROWARD","MCNICOL MIDDLE SCHOOL",12,32,9,2,0,0,1,56,0.214285714285714,0.510752688172043,0.5,0.47361299052774,0.010752688172043,0.0371396976443028,-0.0592112893872028,0.0757780784844384
6,491,"BROWARD","HARBORDALE ELEMENTARY SCHOOL",21,264,126,411,0.0510948905109489,0.642335766423358,"BROWARD","HARBORDALE ELEMENTARY SCHOOL",0,0,0,0,NA,"BROWARD","HARBORDALE ELEMENTARY SCHOOL",22,2,6,0,0,0,0,30,0.733333333333333,0,0,0,0,0,NA,0.072992700729927
6,5010,"BROWARD","FRANKLIN ACADEMY SUNRISE",419,328,447,1194,0.350921273031826,0.274706867671692,"BROWARD","FRANKLIN ACADEMY SUNRISE",0,0,0,0,NA,"BROWARD","FRANKLIN ACADEMY SUNRISE",52,17,8,2,0,0,5,84,0.619047619047619,0,0,0,0,0,NA,0.0703517587939698
6,5012,"BROWARD","FRANKLIN ACADEMY PEMBROKE PINES",207,249,777,1300,0.159230769230769,0.191538461538462,"BROWARD","FRANKLIN ACADEMY PEMBROKE PINES",0,0,0,0,NA,"BROWARD","FRANKLIN ACADEMY PEMBROKE PINES",28,11,49,0,0,1,0,89,0.314606741573034,0,0,0,0,0,NA,0.0684615384615385
6,5015,"BROWARD","AVANT GARDE ACADEMY K-8 BROWARD",159,492,482,1133,0.140335392762577,0.434245366284201,"BROWARD","AVANT GARDE ACADEMY K-8 BROWARD",0,0,0,0,NA,"BROWARD","AVANT GARDE ACADEMY K-8 BROWARD",34,22,20,1,0,0,1,78,0.435897435897436,0,0,0,0,0,NA,0.0688437775816417
6,5020,"BROWARD","RENAISSANCE CHARTER SCHOOL OF CORAL SPRINGS",390,389,588,1444,0.270083102493075,0.269390581717452,"BROWARD","RENAISSANCE CHARTER SCHOOL OF CORAL SPRINGS",4,3,3,12,0.333333333333333,"BROWARD","RENAISSANCE CHARTER SCHOOL OF CORAL SPRINGS",54,18,20,0,0,0,0,92,0.58695652173913,0.0102564102564103,0.0077120822622108,0.00831024930747922,0.00254432799419946,0.00194616094893103,-0.0632502308402585,0.0637119113573407
6,5028,"BROWARD","ACADEMIC SOLUTIONS HIGH SCHOOL",125,20,28,173,0.722543352601156,0.115606936416185,"BROWARD","ACADEMIC SOLUTIONS HIGH SCHOOL",0,0,0,0,NA,"BROWARD","ACADEMIC SOLUTIONS HIGH SCHOOL",3,6,1,1,0,0,0,11,0.272727272727273,0,0,0,0,0,NA,0.0635838150289017
6,5030,"BROWARD","SOMERSET PINES ACADEMY",131,116,131,378,0.346560846560847,0.306878306878307,"BROWARD","SOMERSET PINES ACADEMY",9,8,5,23,0.391304347826087,"BROWARD","SOMERSET PINES ACADEMY",16,6,6,0,0,0,0,28,0.571428571428571,0.0687022900763359,0.0689655172413793,0.0608465608465608,-0.000263227165043428,0.00785572922977504,-0.0447435012652404,0.0740740740740741
6,5048,"BROWARD","RENAISSANCE CHARTER SCHOOL AT UNIVERSITY",610,248,475,1333,0.4576144036009,0.186046511627907,"BROWARD","RENAISSANCE CHARTER SCHOOL AT UNIVERSITY",36,10,18,65,0.553846153846154,"BROWARD","RENAISSANCE CHARTER SCHOOL AT UNIVERSITY",32,28,22,1,0,0,2,85,0.376470588235294,0.059016393442623,0.0403225806451613,0.0487621905476369,0.0186938127974617,0.010254202894986,-0.0962317502452537,0.0637659414853713
6,5049,"BROWARD","RENAISSANCE CHARTER SCHOOL AT COOPER CITY",173,271,647,1119,0.154602323503128,0.242180518319929,"BROWARD","RENAISSANCE CHARTER SCHOOL AT COOPER CITY",5,1,15,24,0.208333333333333,"BROWARD","RENAISSANCE CHARTER SCHOOL AT COOPER CITY",46,7,20,0,0,0,0,73,0.63013698630137,0.0289017341040462,0.003690036900369,0.0214477211796247,0.0252116972036772,0.00745401292442158,-0.0537310098302055,0.065236818588025
6,5051,"BROWARD","CITY OF PEMBROKE PINES CHARTER",467,268,957,1890,0.247089947089947,0.141798941798942,"BROWARD","CITY OF PEMBROKE PINES CHARTER",4,1,5,11,0.363636363636364,"BROWARD","CITY OF PEMBROKE PINES CHARTER",50,6,57,3,0,1,0,117,0.427350427350427,0.00856531049250535,0.00373134328358209,0.00582010582010582,0.00483396720892326,0.00274520467239953,-0.116546416546417,0.0619047619047619
6,5052,"BROWARD","WEST BROWARD ACADEMY",135,51,162,348,0.387931034482759,0.146551724137931,"BROWARD","WEST BROWARD ACADEMY",0,0,0,0,NA,"BROWARD","WEST BROWARD ACADEMY",12,9,4,0,0,0,0,25,0.48,0,0,0,0,0,NA,0.0718390804597701
6,5081,"BROWARD","CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL",313,294,574,1301,0.240584166026134,0.22598001537279,"BROWARD","CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL",29,13,24,73,0.397260273972603,"BROWARD","CITY/PEMBROKE PINES CHARTER MIDDLE SCHOOL",31,10,31,2,0,1,0,75,0.413333333333333,0.0926517571884984,0.0442176870748299,0.0561106840891622,0.0484340701136685,0.0365410730993362,-0.156676107946469,0.0576479631053036
6,5091,"BROWARD","CITY OF CORAL SPRINGS CHARTER",227,782,546,1637,0.138668295662798,0.477703115455101,"BROWARD","CITY OF CORAL SPRINGS CHARTER",9,10,11,32,0.28125,"BROWARD","CITY OF CORAL SPRINGS CHARTER",67,14,16,2,0,0,0,99,0.676767676767677,0.039647577092511,0.0127877237851662,0.0195479535736103,0.0268598533073448,0.0200996235189008,-0.142581704337202,0.0604764813683568
6,5121,"BROWARD","CITY/PEMBROKE PINES CHARTER HS",451,503,918,2019,0.223377909856365,0.249133234274393,"BROWARD","CITY/PEMBROKE PINES CHARTER HIGH SCHOOL",42,28,45,120,0.35,"BROWARD","CITY/PEMBROKE PINES CHARTER HIGH SCHOOL",51,14,33,1,0,0,1,100,0.51,0.0931263858093126,0.0556660039761431,0.0594353640416048,0.0374603818331695,0.0336910217677079,-0.126622090143635,0.0495294700346706
6,5141,"BROWARD","SOMERSET ACADEMY",123,57,628,903,0.136212624584718,0.0631229235880399,"BROWARD","SOMERSET ACADEMY",0,0,0,0,NA,"BROWARD","SOMERSET ACADEMY",10,3,30,3,0,0,0,46,0.217391304347826,0,0,0,0,0,NA,0.0509413067552602
6,5151,"BROWARD","SOMERSET ACADEMY MIDDLE SCHOOL",121,98,454,737,0.164179104477612,0.132971506105834,"BROWARD","SOMERSET ACADEMY MIDDLE SCHOOL",22,5,42,72,0.305555555555556,"BROWARD","SOMERSET ACADEMY MIDDLE SCHOOL",11,4,14,1,0,0,0,30,0.366666666666667,0.181818181818182,0.0510204081632653,0.0976933514246947,0.130797773654917,0.0841248303934871,-0.141376451077944,0.0407055630936228
6,5177,"BROWARD","INNOVATION CHARTER SCHOOL",116,25,164,305,0.380327868852459,0.0819672131147541,"BROWARD","INNOVATION CHARTER SCHOOL",5,1,6,12,0.416666666666667,"BROWARD","INNOVATION CHARTER SCHOOL",13,6,4,0,0,0,0,23,0.565217391304348,0.0431034482758621,0.04,0.039344262295082,0.00310344827586207,0.0037591859807801,-0.0363387978142077,0.0754098360655738
6,521,"BROWARD","NORTH ANDREWS GARDENS ELEM.",163,235,470,868,0.18778801843318,0.27073732718894,"BROWARD","NORTH ANDREWS GARDENS ELEMENTARY SCHOOL",7,1,5,13,0.538461538461538,"BROWARD","NORTH ANDREWS GARDENS ELEMENTARY SCHOOL",42,7,12,0,0,0,1,62,0.67741935483871,0.0429447852760736,0.00425531914893617,0.0149769585253456,0.0386894661271375,0.027967826750728,-0.350673520028359,0.0714285714285714
6,5215,"BROWARD","CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE",53,38,119,210,0.252380952380952,0.180952380952381,"BROWARD","CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE SCHOOL",0,0,0,0,NA,"BROWARD","CHAMPIONSHIP ACADEMY OF DISTINCTION MIDDLE SCHOOL",4,4,4,2,0,0,0,14,0.285714285714286,0,0,0,0,0,NA,0.0666666666666667
6,5221,"BROWARD","SOMERSET ACADEMY CHARTER HIGH",158,101,613,913,0.173055859802848,0.110624315443593,"BROWARD","SOMERSET ACADEMY CHARTER HIGH",23,7,55,91,0.252747252747253,"BROWARD","SOMERSET ACADEMY CHARTER HIGH",8,6,33,3,1,1,0,52,0.153846153846154,0.145569620253165,0.0693069306930693,0.099671412924425,0.0762626895600952,0.0458982073287396,-0.079691392944405,0.0569550930996714
6,5224,"BROWARD","SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL",19,47,17,83,0.228915662650602,0.566265060240964,"BROWARD","SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL",0,0,0,0,NA,"BROWARD","SOMERSET ACADEMY KEY CHARTER HIGH SCHOOL",4,1,2,0,0,0,0,7,0.571428571428571,0,0,0,0,0,NA,0.0843373493975904
