Dist #,District,Schl #,School Name,White,Black or African-American,Hispanic/Latino,Asian,American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Two or More Races
29,HILLSBOROUGH,5041,YOUNG MIDDLE MAGNET SCHOOL,14,21,1,0,0,0,0
29,HILLSBOROUGH,5042,HILLSBOROUGH GIRLS ACADEMY,0,2,0,0,0,0,0
29,HILLSBOROUGH,5044,"DETENTION CENTER, WEST",1,6,0,0,0,0,0
29,HILLSBOROUGH,5048,LES PETERS ACADEMY,3,0,0,0,0,0,1
29,HILLSBOROUGH,5052,AMI KIDS YES,0,1,0,0,0,0,0
29,HILLSBOROUGH,5056,TAMPA RESIDENTIAL FACILITY,4,2,1,0,0,0,0
29,HILLSBOROUGH,5058,FALKENBURG ROAD JAIL,3,1,0,0,0,0,0
29,HILLSBOROUGH,5062,COLUMBUS RESIDENTIAL JUVENILE FACILITY,3,0,1,0,0,0,0
29,HILLSBOROUGH,5071,LAKE ACADEMY,2,0,1,0,0,0,0
29,HILLSBOROUGH,5371,HOSPITAL/HOMEBOUND/HOMEBASED PROGRAMS,21,0,3,0,0,0,0
29,HILLSBOROUGH,5372,ESE BIRTH THRU AGE 5,11,0,2,0,0,0,0
29,HILLSBOROUGH,6606,TERRACE COMMUNITY MIDDLE SCHOOL,29,3,5,0,0,0,0
29,HILLSBOROUGH,6608,VILLAGE OF EXCELLENCE ACADEMY,1,10,1,0,0,0,6
29,HILLSBOROUGH,6609,PEPIN ACADEMIES,68,9,9,0,0,0,2
29,HILLSBOROUGH,6613,LEARNING GATE COMMUNITY SCHOOL,45,1,2,0,0,0,0
29,HILLSBOROUGH,6615,RCMA WIMAUMA ACADEMY,11,1,3,1,0,0,0
29,HILLSBOROUGH,6620,HORIZON CHARTER SCHOOL OF TAMPA,18,0,1,0,0,0,0
29,HILLSBOROUGH,6621,LEGACY PREPARATORY ACADEMY,2,11,1,0,0,0,2
29,HILLSBOROUGH,6623,WALTON ACADEMY,3,12,0,0,0,0,0
29,HILLSBOROUGH,6624,TRINITY SCHOOL FOR CHILDREN,32,3,6,0,0,0,0
29,HILLSBOROUGH,6625,LITERACY/LEADERSHIP/TECHNOLOGY ACADEMY,28,3,0,0,0,0,0
29,HILLSBOROUGH,6626,KIDS COMMUNITY COLLEGE RIVERVIEW SOUTH,14,8,3,1,0,0,3
29,HILLSBOROUGH,6634,BROOKS DEBARTOLO COLLEGIATE HIGH SCHOOL,24,6,5,0,0,0,0
29,HILLSBOROUGH,6637,INDEPENDENCE ACADEMY ELEMENTARY SCHOOL,27,0,2,0,0,0,1
29,HILLSBOROUGH,6639,FLORIDA AUTISM CHARTER SCHOOL OF EXCELLENCE,7,4,2,0,0,0,0
29,HILLSBOROUGH,6643,COMMUNITY CHARTER SCHOOL OF EXCELLENCE,6,5,1,0,0,0,2
29,HILLSBOROUGH,6644,ADVANTAGE ACADEMY OF HILLSBOROUGH,10,1,3,0,0,0,1
29,HILLSBOROUGH,6645,ADVANTAGE ACADEMY MIDDLE SCHOOL,5,1,2,0,0,0,1
29,HILLSBOROUGH,6646,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL,2,2,0,0,0,0,0
29,HILLSBOROUGH,6648,INDEPENDENCE ACADEMY MIDDLE SCHOOL,14,3,1,0,0,0,0
29,HILLSBOROUGH,6649,VALRICO LAKE ADVANTAGE ACADEMY,40,1,3,0,0,0,0
29,HILLSBOROUGH,6652,CHANNELSIDE ACADEMY OF MATH AND SCIENCE,17,0,2,0,0,0,0
29,HILLSBOROUGH,6653,WOODMONT CHARTER SCHOOL,18,22,2,2,0,0,3
29,HILLSBOROUGH,6655,LUTZ PREPARATORY SCHOOL,37,0,4,0,0,0,1
29,HILLSBOROUGH,6656,PIVOT CHARTER SCHOOL,5,4,3,0,0,0,2
29,HILLSBOROUGH,6657,NEW SPRINGS SCHOOLS,21,3,2,2,0,0,1
29,HILLSBOROUGH,6658,WINTHROP CHARTER SCHOOL,48,9,5,0,0,0,4
29,HILLSBOROUGH,6659,WEST UNIVERSITY CHARTER HIGH,3,1,1,0,0,0,0
29,HILLSBOROUGH,6661,BELL CREEK ACADEMY HIGH SCHOOL,16,1,1,0,0,0,0
29,HILLSBOROUGH,6662,HENDERSON HAMMOCK CHARTER SCHOOL,29,7,12,1,0,0,10
29,HILLSBOROUGH,6663,CHANNELSIDE ACADEMY MIDDLE SCHOOL,6,2,1,0,0,0,0
29,HILLSBOROUGH,6666,KINGS KIDS ACADEMY OF HEALTH SCIENCES,0,9,0,0,0,0,0
29,HILLSBOROUGH,6667,KIDS COMMUNITY COLLEGE CHARTER SCHOOL SOUTHEAST HILLSBOROUGH COUNTY,12,3,5,1,0,0,1
29,HILLSBOROUGH,6668,BELL CREEK ACADEMY,21,2,6,0,0,0,1
29,HILLSBOROUGH,6669,RCMA LEADERSHIP ACADEMY,4,0,2,0,0,0,0
29,HILLSBOROUGH,6671,HILLSBOROUGH ACADEMY OF MATH AND SCIENCE,38,0,8,0,0,0,0
29,HILLSBOROUGH,7006,HILLSBOROUGH VIRTUAL INSTRUCTION COURSE OFFERINGS,13,1,3,0,0,0,1
29,HILLSBOROUGH,7023,HILLSBOROUGH VIRTUAL SCHOOL,30,0,4,0,0,0,0
29,HILLSBOROUGH,7672,FOCUS ACADEMY,4,2,1,0,0,0,0
29,HILLSBOROUGH,7675,BRIDGEPREP ACADEMY OF TAMPA,6,4,5,1,1,0,2
29,HILLSBOROUGH,7677,TOWN & COUNTRY CHARTER HIGH SCHOOL,3,1,1,0,0,0,0
29,HILLSBOROUGH,7680,VILLAGE OF EXCELLENCE ACADEMY MIDDLE SCHOOL,1,4,0,1,0,0,2
29,HILLSBOROUGH,7806,SOUTHSHORE CHARTER ACADEMY,31,10,6,0,0,0,0
29,HILLSBOROUGH,9001,HILLSBOROUGH DISTRICT OFFICE,59,13,20,2,0,0,0
30,HOLMES,0012,BONIFAY MIDDLE SCHOOL,32,0,1,0,1,0,0
30,HOLMES,0031,POPLAR SPRINGS HIGH SCHOOL,26,0,0,0,0,0,0
30,HOLMES,0041,BETHLEHEM HIGH SCHOOL,33,0,0,0,1,0,1
30,HOLMES,0061,PONCE DE LEON HIGH SCHOOL,25,0,0,0,0,0,0
30,HOLMES,0111,PONCE DE LEON ELEMENTARY SCHOOL,24,0,0,0,0,0,0
30,HOLMES,0121,BONIFAY ELEMENTARY SCHOOL,49,0,1,0,0,0,0
30,HOLMES,0261,HOLMES COUNTY HIGH SCHOOL,30,2,0,0,0,0,0
30,HOLMES,0471,GRADUATION ASSISTANCE PROGRAM,3,0,0,0,0,0,0
30,HOLMES,9001,HOLMES DISTRICT OFFICE,2,0,0,0,0,0,0
31,INDIAN RIVER,0031,VERO BEACH HIGH SCHOOL,119,10,9,0,0,0,0
31,INDIAN RIVER,0032,TECHNICAL CENTER FOR CAREEER & ADULT EDUCATION,7,0,0,0,0,0,0
31,INDIAN RIVER,0033,ALTERNATIVE CENTER FOR EDUCATION,6,3,0,0,0,0,0
31,INDIAN RIVER,0041,ROSEWOOD MAGNET SCHOOL,29,3,2,0,0,0,0
31,INDIAN RIVER,0051,OSCEOLA MAGNET SCHOOL,34,1,0,0,0,0,0
31,INDIAN RIVER,0061,BEACHLAND ELEMENTARY SCHOOL,28,0,1,0,0,0,1
31,INDIAN RIVER,0081,GIFFORD MIDDLE SCHOOL,42,3,3,0,0,0,0
31,INDIAN RIVER,0101,FELLSMERE ELEMENTARY SCHOOL,40,1,7,0,0,0,0
31,INDIAN RIVER,0121,PELICAN ISLAND ELEMENTARY SCHOOL,31,2,1,0,0,0,0
31,INDIAN RIVER,0131,WABASSO SCHOOL,10,0,1,0,0,0,0
31,INDIAN RIVER,0141,CITRUS ELEMENTARY SCHOOL,46,4,2,0,0,0,1
31,INDIAN RIVER,0151,DODGERTOWN ELEMENTARY SCHOOL,30,2,1,0,0,0,0
31,INDIAN RIVER,0161,VERO BEACH ELEMENTARY SCHOOL,41,5,2,0,0,0,1
31,INDIAN RIVER,0171,SEBASTIAN RIVER MIDDLE SCHOOL,44,8,5,1,0,0,0
31,INDIAN RIVER,0191,SEBASTIAN ELEMENTARY SCHOOL,28,7,2,0,0,0,0
31,INDIAN RIVER,0201,GLENDALE ELEMENTARY SCHOOL,36,2,1,0,0,0,1
31,INDIAN RIVER,0221,INDIAN RIVER ACADEMY,30,1,0,1,1,0,0
31,INDIAN RIVER,0271,OSLO MIDDLE SCHOOL,41,7,1,0,0,0,0
31,INDIAN RIVER,0291,SEBASTIAN RIVER HIGH SCHOOL,85,9,5,0,1,0,1
31,INDIAN RIVER,0301,LIBERTY MAGNET SCHOOL,29,3,4,0,1,0,0
31,INDIAN RIVER,0341,TREASURE COAST ELEMENTARY SCHOOL,42,2,2,1,0,1,0
31,INDIAN RIVER,0371,STORM GROVE MIDDLE SCHOOL,37,8,2,1,0,0,0
31,INDIAN RIVER,5001,INDIAN RIVER CHARTER HIGH SCHOOL,32,1,3,1,0,0,0
31,INDIAN RIVER,5002,ST. PETER'S ACADEMY,6,0,0,0,0,0,0
31,INDIAN RIVER,5003,NORTH COUNTY CHARTER SCHOOL,23,1,0,0,0,0,0
31,INDIAN RIVER,5006,IMAGINE AT SOUTH VERO,46,0,2,1,0,0,0
31,INDIAN RIVER,9001,INDIAN RIVER DISTRICT OFFICE,3,0,0,0,0,0,0
31,INDIAN RIVER,9002,EXCEPTIONAL STUDENT EDUCATION,17,0,0,0,0,0,0
32,JACKSON,0021,MARIANNA HIGH SCHOOL,35,6,0,0,1,0,1
32,JACKSON,0024,JACKSON COUNTY EARLY CHILDHOOD CENTER,9,1,0,0,0,0,0
32,JACKSON,0031,FRANK M. GOLSON ELEMENTARY SCHOOL,44,4,0,0,0,0,1
32,JACKSON,0041,RIVERSIDE ELEMENTARY SCHOOL,36,6,0,0,0,1,0
32,JACKSON,0061,MARIANNA MIDDLE SCHOOL,32,5,1,0,0,0,0
32,JACKSON,0121,MALONE HIGH SCHOOL,32,4,0,0,0,0,1
32,JACKSON,0141,SNEADS HIGH SCHOOL,18,1,1,0,0,0,1
32,JACKSON,0171,SNEADS ELEMENTARY SCHOOL,33,1,0,0,0,0,0
32,JACKSON,0181,GRAND RIDGE SCHOOL,37,2,1,0,0,0,0
32,JACKSON,0202,HOPE SCHOOL,14,2,1,0,0,0,0
32,JACKSON,0212,JACKSON ALTERNATIVE SCHOOL,12,2,0,0,0,0,0
32,JACKSON,0251,COTTONDALE HIGH SCHOOL,20,4,1,0,0,0,0
32,JACKSON,0271,COTTONDALE ELEMENTARY SCHOOL,24,5,0,0,0,0,1
32,JACKSON,0301,GRACEVILLE ELEMENTARY SCHOOL,21,4,0,0,0,0,0
32,JACKSON,0491,GRACEVILLE HIGH SCHOOL,21,1,1,0,0,0,0
32,JACKSON,0501,MARIANNA ADULT CENTER,2,2,0,0,0,0,0
32,JACKSON,0504,JACKSON COUNTY SCHOOL-SUNLAND,9,3,0,0,0,0,0
32,JACKSON,9001,JACKSON DISTRICT OFFICE,12,1,0,0,0,0,1
33,JEFFERSON,0021,JEFFERSON COUNTY MIDDLE/HIGH SCHOOL,12,9,1,0,0,0,0
33,JEFFERSON,0111,JEFFERSON COUNTY ELEMENTARY SCHOOL,17,12,0,0,0,0,0
33,JEFFERSON,6016,TURNING POINT,1,0,0,0,0,0,0
33,JEFFERSON,9001,JEFFERSON DISTRICT OFFICE,1,2,0,0,0,0,0
34,LAFAYETTE,0021,LAFAYETTE HIGH SCHOOL,34,0,0,0,0,0,0
34,LAFAYETTE,0022,LAFAYETTE ELEMENTARY SCHOOL,37,0,1,0,0,0,0
35,LAKE,0031,BEVERLY SHORES ELEMENTARY SCHOOL,29,15,5,1,0,0,3
35,LAKE,0041,CLERMONT ELEMENTARY SCHOOL,30,6,3,0,0,0,1
35,LAKE,0061,EUSTIS ELEMENTARY SCHOOL,28,1,2,0,0,0,2
35,LAKE,0067,SAWGRASS BAY ELEMENTARY SCHOOL,73,5,12,1,0,0,0
35,LAKE,0068,GRASSY LAKE ELEMENTARY SCHOOL,53,5,8,1,0,0,0
35,LAKE,0069,SORRENTO ELEMENTARY,48,2,2,0,0,0,1
35,LAKE,0071,EUSTIS HEIGHTS ELEMENTARY SCHOOL,41,1,3,0,1,0,1
35,LAKE,0080,EAST RIDGE MIDDLE SCHOOL,55,5,5,1,0,0,0
35,LAKE,0081,EUSTIS HIGH SCHOOL,47,8,4,1,0,0,2
35,LAKE,0101,FRUITLAND PARK ELEMENTARY SCHOOL,44,1,3,0,1,0,2
35,LAKE,0113,GRAY MIDDLE SCHOOL,46,4,8,2,0,0,1
35,LAKE,0119,THE VILLAGES ELEMENTARY OF LADY LAKE SCHOOL,55,0,4,0,0,0,0
35,LAKE,0141,SEMINOLE SPRINGS ELEMENTARY SCHOOL,34,1,1,0,0,0,1
35,LAKE,0149,ROUND LAKE ELEMENTARY SCHOOL,51,1,6,0,0,0,0
35,LAKE,0161,LEESBURG HIGH SCHOOL,59,7,3,0,0,0,3
35,LAKE,0181,MT. DORA HIGH SCHOOL,44,3,4,0,0,0,2
35,LAKE,0211,TAVARES HIGH SCHOOL,51,7,3,0,0,0,0
35,LAKE,0213,TAVARES MIDDLE SCHOOL,56,3,3,0,0,0,2
35,LAKE,0231,UMATILLA HIGH SCHOOL,35,2,2,0,0,0,3
35,LAKE,0241,TREADWAY ELEMENTARY SCHOOL,54,1,4,0,0,0,0
35,LAKE,0251,OAK PARK MIDDLE SCHOOL,24,10,0,1,0,0,0
35,LAKE,0261,MINNEOLA ELEMENTARY CONVERSION CHARTER SCHOOL,60,2,4,0,0,0,0
35,LAKE,0271,ASTATULA ELEMENTARY SCHOOL,39,1,5,0,0,0,1
35,LAKE,0281,LOST LAKE ELEMENTARY SCHOOL,52,3,8,2,0,0,2
35,LAKE,0291,LEESBURG ELEMENTARY SCHOOL,50,6,2,0,0,0,0
35,LAKE,0351,CARVER MIDDLE SCHOOL,41,10,2,0,0,0,3
35,LAKE,0382,GROVELAND ELEMENTARY SCHOOL,41,8,5,0,0,0,0
35,LAKE,0401,CLERMONT MIDDLE SCHOOL,36,6,2,0,0,0,0
35,LAKE,0411,MT. DORA MIDDLE SCHOOL,38,7,3,0,1,0,1
35,LAKE,0421,RIMES EARLY LEARNING & LITERACY CENTER,15,2,0,0,0,0,0
35,LAKE,0481,WINDY HILL MIDDLE SCHOOL,60,5,9,0,0,0,1
35,LAKE,0521,TRIANGLE ELEMENTARY SCHOOL,39,2,8,2,0,0,1
35,LAKE,0531,LAKE TECHNICAL COLLEGE,24,0,1,0,0,0,0
35,LAKE,0533,LAKE HILLS SCHOOL,27,0,4,0,0,0,0
35,LAKE,0536,LAKE ACADEMY EUSTIS,3,3,0,0,0,0,0
35,LAKE,0541,MASCOTTE ELEMENTARY SCHOOL,42,3,8,0,1,0,1
35,LAKE,0551,TAVARES ELEMENTARY SCHOOL,55,2,1,1,0,0,0
35,LAKE,0561,UMATILLA ELEMENTARY SCHOOL,42,0,1,0,0,0,1
35,LAKE,0571,UMATILLA MIDDLE SCHOOL,30,1,0,0,0,0,0
35,LAKE,0591,PINE RIDGE ELEMENTARY SCHOOL,54,2,1,0,0,0,3
35,LAKE,0597,CYPRESS RIDGE ELEMENTARY SCHOOL,34,1,1,2,0,0,1
35,LAKE,0631,SPRING CREEK CHARTER SCHOOL,37,2,0,0,0,0,0
35,LAKE,0697,EUSTIS MIDDLE SCHOOL,41,9,3,1,1,0,1
35,LAKE,0701,SOUTH LAKE HIGH SCHOOL,79,5,4,1,0,0,2
35,LAKE,0801,EAST RIDGE HIGH SCHOOL,76,13,16,1,1,0,3
35,LAKE,0901,LAKE MINNEOLA HIGH SCHOOL,64,12,11,3,0,0,1
35,LAKE,7004,LAKE VIRTUAL FRANCHISE,7,1,0,0,0,0,0
35,LAKE,9001,LAKE DISTRICT OFFICE,17,0,0,0,0,0,0
35,LAKE,9010,LAKE ACADEMY LEESBURG,1,1,0,0,0,0,0
35,LAKE,9018,ALEE ACADEMY CHARTER SCHOOL,8,1,1,0,0,0,0
35,LAKE,9028,ALTOONA SCHOOL,14,0,0,0,0,0,0
35,LAKE,9031,IMAGINE SCHOOLS AT SOUTH LAKE,36,0,0,0,0,0,0
36,LEE,0081,ALLEN PARK ELEMENTARY SCHOOL,57,2,2,0,0,0,1
36,LEE,0091,THE ALVA SCHOOL,54,2,4,0,0,0,0
36,LEE,0093,RIVER HALL ELEMENTARY SCHOOL,55,1,3,0,0,1,0
36,LEE,0121,BONITA SPRINGS ELEMENTARY SCHOOL,24,1,9,0,0,0,0
36,LEE,0131,CAPE ELEMENTARY SCHOOL,41,0,3,1,0,0,0
36,LEE,0133,CHALLENGER MIDDLE SCHOOL,44,4,5,2,0,0,0
36,LEE,0141,CYPRESS LAKE MIDDLE SCHOOL,42,1,1,1,0,0,0
36,LEE,0152,LEE ADOLESCENT MOTHERS PROGRAM,6,2,2,0,0,0,0
36,LEE,0161,PAUL LAURENCE DUNBAR MIDDLE SCHOOL,45,5,4,2,0,0,0
36,LEE,0162,RAY V. POTTORF ELEMENTARY SCHOOL,38,5,4,0,0,0,1
36,LEE,0181,EDGEWOOD ACADEMY,36,3,4,0,0,1,1
36,LEE,0191,EDISON PARK CREATIVE AND EXPRESSIVE ARTS SCHOOL,22,2,2,0,0,0,1
36,LEE,0201,FORT MYERS BEACH ELEMENTARY SCHOOL,9,0,0,0,0,0,0
36,LEE,0211,FORT MYERS MIDDLE ACADEMY,24,4,3,0,0,0,0
36,LEE,0221,FORT MYERS HIGH SCHOOL,83,4,1,0,0,0,0
36,LEE,0231,HARNS MARSH ELEMENTARY SCHOOL,53,4,7,1,0,0,0
36,LEE,0241,LEHIGH SENIOR HIGH SCHOOL,73,10,14,0,1,1,3
36,LEE,0242,VARSITY LAKES MIDDLE SCHOOL,43,6,10,1,1,0,1
36,LEE,0251,FRANKLIN PARK ELEMENTARY SCHOOL,17,10,2,0,0,0,0
36,LEE,0261,J. COLIN ENGLISH ELEMENTARY SCHOOL,26,1,3,0,0,0,0
36,LEE,0291,G. WEAVER HIPPS ELEMENTARY SCHOOL,38,2,7,0,0,0,0
36,LEE,0301,LEHIGH ELEMENTARY SCHOOL,53,5,15,0,0,0,2
36,LEE,0311,NORTH FORT MYERS HIGH SCHOOL,73,7,5,2,1,0,1
36,LEE,0321,ORANGE RIVER ELEMENTARY SCHOOL,52,0,3,0,0,0,1
36,LEE,0331,ORANGEWOOD ELEMENTARY SCHOOL,34,1,5,0,0,0,0
36,LEE,0341,PINE ISLAND ELEMENTARY SCHOOL,16,0,0,0,0,0,1
36,LEE,0351,LEXINGTON MIDDLE SCHOOL,54,1,1,1,0,0,1
36,LEE,0361,THE SANIBEL SCHOOL,23,0,0,0,0,0,0
36,LEE,0371,MIRROR LAKES ELEMENTARY SCHOOL,55,9,4,0,0,0,1
36,LEE,0381,TICE ELEMENTARY SCHOOL,26,4,13,0,0,0,0
36,LEE,0382,OAK HAMMOCK MIDDLE SCHOOL,53,16,8,0,0,0,0
36,LEE,0391,TROPIC ISLES ELEMENTARY SCHOOL,53,1,9,0,0,0,1
36,LEE,0401,VILLAS ELEMENTARY SCHOOL,49,2,9,1,0,0,1
36,LEE,0421,HEIGHTS ELEMENTARY SCHOOL,70,0,4,0,0,0,0
36,LEE,0431,PINEWOODS ELEMENTARY SCHOOL,61,0,7,0,0,0,0
36,LEE,0461,PATRIOT ELEMENTARY SCHOOL,38,2,4,0,0,0,1
36,LEE,0471,TREELINE ELEMENTARY SCHOOL,59,3,5,1,0,0,2
36,LEE,0491,ISLAND COAST HIGH SCHOOL,72,2,7,0,0,0,1
36,LEE,0511,SOUTH FORT MYERS HIGH SCHOOL,78,4,11,0,0,0,2
36,LEE,0521,BAYSHORE ELEMENTARY SCHOOL,36,0,3,0,0,0,0
36,LEE,0531,CYPRESS LAKE HIGH SCHOOL,70,1,6,0,0,0,0
36,LEE,0541,FORT MYERS TECHNICAL COLLEGE,31,1,0,1,0,0,0
36,LEE,0542,ADULT EDUCATION,1,0,0,0,0,0,0
36,LEE,0543,SOUTHWEST FLORIDA PUBLIC SERVICE ACADEMY,2,0,0,0,0,0,0
36,LEE,0552,SUCCESS ACADEMY,10,2,0,0,0,0,0
36,LEE,0561,TANGLEWOOD ELEMENTARY SCHOOL,43,1,5,0,0,0,1
36,LEE,0571,CALOOSA ELEMENTARY SCHOOL,58,0,5,0,1,0,0
36,LEE,0572,CALOOSA MIDDLE SCHOOL,41,3,2,0,0,0,0
36,LEE,0581,CAPE CORAL TECHNICAL COLLEGE,17,0,1,0,0,0,0
36,LEE,0582,HARNS MARSH MIDDLE SCHOOL,47,10,2,1,0,0,0
36,LEE,0591,RIVERDALE HIGH SCHOOL,75,8,12,0,0,0,2
36,LEE,0592,JAMES STEPHENS INTERNATIONAL ACADEMY,12,8,6,0,0,0,0
36,LEE,0597,TORTUGA PRESERVE ELEMENTARY SCHOOL,63,3,5,0,0,0,0
36,LEE,0601,NORTH FORT MYERS ACADEMY FOR THE ARTS,66,2,3,1,1,0,0
36,LEE,0611,BONITA SPRINGS MIDDLE CENTER FOR THE ARTS,41,1,2,0,0,0,2
36,LEE,0621,CAPE CORAL HIGH SCHOOL,61,8,8,1,0,0,1
36,LEE,0631,SAN CARLOS PARK ELEMENTARY SCHOOL,61,1,3,1,0,0,2
36,LEE,0641,PELICAN ELEMENTARY SCHOOL,54,2,2,0,0,0,1
36,LEE,0651,ROYAL PALM EXCEPTIONAL SCHOOL CENTER,17,6,2,0,0,0,0
36,LEE,0653,PACE SCHOOL FOR GIRLS,5,0,0,0,1,0,0
36,LEE,0661,SOUTHWEST FLORIDA JUVENILE DETENTION CENTER,4,1,0,0,0,0,0
36,LEE,0663,AMIKIDS SOUTHWEST FLORIDA,2,0,0,0,0,0,0
36,LEE,0667,LEE COUNTY JAIL,2,0,0,0,0,0,0
36,LEE,0671,GULF MIDDLE SCHOOL,36,0,2,1,0,0,0
36,LEE,0672,GULF ELEMENTARY SCHOOL,61,1,5,0,0,0,0
36,LEE,0681,SPRING CREEK ELEMENTARY SCHOOL,41,0,5,0,0,0,1
36,LEE,0682,SW FL ADDICTION SERVICES-THE VINCE SMITH CENTER,1,0,0,0,0,0,0
36,LEE,0691,LEHIGH ACRES MIDDLE SCHOOL,42,14,8,1,0,0,2
36,LEE,0701,BUCKINGHAM EXCEPTIONAL STUDENT CENTER,8,0,2,0,0,0,0
36,LEE,0711,SUNSHINE ELEMENTARY SCHOOL,61,5,10,0,0,0,0
36,LEE,0712,HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL,37,0,7,0,0,0,1
36,LEE,0721,MARINER HIGH SCHOOL,68,6,6,0,0,0,0
36,LEE,0722,MARINER MIDDLE SCHOOL,47,3,5,0,0,0,0
36,LEE,0731,ESTERO HIGH SCHOOL,71,4,5,1,0,0,0
36,LEE,0734,RAYMA C. PAGE ELEMENTARY SCHOOL,47,3,0,1,0,0,0
36,LEE,0741,THREE OAKS ELEMENTARY SCHOOL,46,0,5,0,0,0,2
36,LEE,0745,EAST LEE COUNTY HIGH SCHOOL,66,11,16,2,0,0,2
36,LEE,0751,SKYLINE ELEMENTARY SCHOOL,65,2,2,0,0,0,0
36,LEE,0761,TRAFALGAR MIDDLE SCHOOL,44,0,4,0,0,0,0
36,LEE,0762,TRAFALGAR ELEMENTARY SCHOOL,44,2,3,0,0,0,0
36,LEE,0763,MANATEE ELEMENTARY SCHOOL,50,3,5,0,0,0,1
36,LEE,0771,DIPLOMAT ELEMENTARY SCHOOL,53,1,3,1,0,0,0
36,LEE,0772,DIPLOMAT MIDDLE SCHOOL,37,0,5,0,0,0,1
36,LEE,0781,COLONIAL ELEMENTARY SCHOOL,43,7,5,0,0,0,1
36,LEE,0791,DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL,31,2,4,1,0,0,0
36,LEE,0801,HANCOCK CREEK ELEMENTARY SCHOOL,48,3,5,0,0,0,1
36,LEE,0811,GATEWAY ELEMENTARY SCHOOL,43,3,1,0,0,0,1
36,LEE,0821,THREE OAKS MIDDLE SCHOOL,47,4,1,0,0,0,0
36,LEE,0831,DUNBAR HIGH SCHOOL,57,15,9,0,0,0,1
36,LEE,0851,VETERANS PARK ACADEMY FOR THE ARTS,89,2,11,1,0,0,0
36,LEE,0861,IDA S. BAKER HIGH SCHOOL,71,6,6,0,0,0,3
36,LEE,4100,THE ISLAND SCHOOL,5,0,0,0,0,0,0
36,LEE,4102,BONITA SPRINGS CHARTER SCHOOL,77,0,0,0,0,0,0
36,LEE,4103,GATEWAY CHARTER ELEMENTARY SCHOOL,57,5,5,1,0,0,0
36,LEE,4111,CAPE CORAL CHARTER SCHOOL,34,5,2,1,0,0,0
36,LEE,4121,GATEWAY CHARTER HIGH SCHOOL,29,5,1,1,0,0,0
36,LEE,4141,SIX MILE CHARTER ACADEMY,58,3,0,0,2,0,0
36,LEE,4143,OASIS CHARTER ELEMENTARY SCHOOL,51,0,2,0,0,0,0
36,LEE,4151,CHRISTA MCAULIFFE CHARTER ELEMENTARY SCHOOL,38,0,7,0,0,0,0
36,LEE,4154,GOODWILL LIFE ACADEMY,3,1,0,0,0,0,0
36,LEE,4155,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,10,0,0,1,0,0,0
36,LEE,4171,OASIS CHARTER MIDDLE SCHOOL,41,2,1,0,0,0,0
36,LEE,4181,OASIS CHARTER HIGH SCHOOL,31,1,3,0,0,0,0
36,LEE,4211,PIVOT CHARTER SCHOOL,1,0,0,0,0,0,0
36,LEE,4212,CITY OF PALMS CHARTER HIGH SCHOOL,2,4,0,0,0,0,0
36,LEE,4221,ACCELERATION MIDDLE CHARTER SCHOOL,3,4,2,0,0,0,0
36,LEE,4223,PALM ACRES CHARTER HIGH SCHOOL,2,1,2,0,0,0,0
36,LEE,4231,UNITY CHARTER SCHOOL OF CAPE CORAL,9,1,1,0,0,0,0
36,LEE,4241,UNITY CHARTER SCHOOL OF FORT MYERS,5,6,4,0,0,0,0
36,LEE,4242,NORTH NICHOLAS HIGH SCHOOL,6,0,0,0,0,0,0
36,LEE,4251,CORONADO HIGH SCHOOL,6,0,0,0,0,0,0
36,LEE,4261,GATEWAY CHARTER INTERMEDIATE SCHOOL,43,5,0,0,0,0,0
36,LEE,4274,ISLAND PARK HIGH SCHOOL,5,1,0,0,0,0,0
36,LEE,4281,OAK CREEK CHARTER SCHOOL OF BONITA SPRINGS,24,1,0,0,0,0,0
36,LEE,4302,DONNA J. BEASLEY TECHNICAL ACADEMY,4,1,0,0,0,0,0
36,LEE,4303,NORTHERN PALMS CHARTER HIGH SCHOOL,4,2,0,0,0,0,0
36,LEE,4304,HARLEM HEIGHTS COMMUNITY CHARTER SCHOOL,3,0,0,0,0,0,0
36,LEE,7004,LEE COUNTY VIRTUAL FRANCHISE,21,2,1,0,0,0,0
36,LEE,7023,LEE COUNTY VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),3,0,0,0,0,0,0
36,LEE,9001,LEE DISTRICT OFFICE,45,1,2,0,0,0,1
37,LEON,0021,LEON HIGH SCHOOL,77,6,7,0,0,0,1
37,LEON,0031,KATE SULLIVAN ELEMENTARY SCHOOL,41,8,1,0,0,1,0
37,LEON,0032,ELIZABETH COBB MIDDLE SCHOOL,26,15,4,0,0,0,0
37,LEON,0041,FRANK HARTSFIELD ELEMENTARY SCHOOL,22,9,1,0,0,0,0
37,LEON,0051,JAMES RICKARDS HIGH SCHOOL,25,31,3,1,0,0,0
37,LEON,0071,SABAL PALM ELEMENTARY SCHOOL,21,14,2,0,0,0,0
37,LEON,0091,RUEDIGER ELEMENTARY SCHOOL,21,13,1,0,0,0,0
